source_name,source_event_id,source_name_value,event_type,time_utc,precision,time_definition,quality,pad,vehicle_mission,stations_recorded,notes,source_url,source_file,time_role,location,status,retrieved_at,cache_source,persistent_event_id
launch_library_2,495fe114-753d-48b1-9d23-eb9adaa3fb23,Atlas V 551 | STP-3,orbital_launch,2021-12-07T10:19:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 41,Atlas V 551 | STP-3,,,https://ll.thespacedevs.com/2.3.0/launches/495fe114-753d-48b1-9d23-eb9adaa3fb23/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,dfb2cc3b-8cd8-41b6-a83a-22b2a742ba4b,Falcon 9 Block 5 | X-Ray Polarimetry Explorer (IXPE),orbital_launch,2021-12-09T06:00:00Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | IXPE,,,https://ll.thespacedevs.com/2.3.0/launches/dfb2cc3b-8cd8-41b6-a83a-22b2a742ba4b/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,16d0c02e-0bb1-45d5-a3f5-7c4ff6cf6de1,Falcon 9 Block 5 | Türksat 5B,orbital_launch,2021-12-19T03:58:39Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Türksat 5B,,,https://ll.thespacedevs.com/2.3.0/launches/16d0c02e-0bb1-45d5-a3f5-7c4ff6cf6de1/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,878ba32c-5e93-4d2b-95c3-24b60c8b05e7,Falcon 9 Block 5 | Dragon CRS-2 SpX-24,orbital_launch,2021-12-21T10:07:08Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Dragon CRS-2 SpX-24,,,https://ll.thespacedevs.com/2.3.0/launches/878ba32c-5e93-4d2b-95c3-24b60c8b05e7/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,3ddb1934-2b57-489b-b5d2-31d4990604eb,Falcon 9 Block 5 | Starlink Group 4-5,orbital_launch,2022-01-06T21:49:10Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink Group 4-5,,,https://ll.thespacedevs.com/2.3.0/launches/3ddb1934-2b57-489b-b5d2-31d4990604eb/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,c660df6f-7e33-4c90-a0f5-b27c8cb4c974,Falcon 9 Block 5 | Transporter 3 (Dedicated SSO Rideshare),orbital_launch,2022-01-13T15:25:39Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Transporter 3 (Dedicated SSO Rideshare),,,https://ll.thespacedevs.com/2.3.0/launches/c660df6f-7e33-4c90-a0f5-b27c8cb4c974/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,50ac28f2-024f-442f-837d-dab8107304ec,Falcon 9 Block 5 | Starlink Group 4-6,orbital_launch,2022-01-19T02:02:40Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink Group 4-6,,,https://ll.thespacedevs.com/2.3.0/launches/50ac28f2-024f-442f-837d-dab8107304ec/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,7323ed72-b69a-429c-8cfe-2ed454a8db28,Atlas V 511 | USSF-8,orbital_launch,2022-01-21T19:00:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 41,Atlas V 511 | USSF-8,,,https://ll.thespacedevs.com/2.3.0/launches/7323ed72-b69a-429c-8cfe-2ed454a8db28/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,23229c2b-abb7-4b94-b624-981a9adc88d2,Falcon 9 Block 5 | CSG-2,orbital_launch,2022-01-31T23:11:14Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | CSG-2,,,https://ll.thespacedevs.com/2.3.0/launches/23229c2b-abb7-4b94-b624-981a9adc88d2/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,de39dd1a-0f72-4afd-a6b9-1b848b246071,Falcon 9 Block 5 | Starlink Group 4-7,orbital_launch,2022-02-03T18:13:20Z,second,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink Group 4-7,,,https://ll.thespacedevs.com/2.3.0/launches/de39dd1a-0f72-4afd-a6b9-1b848b246071/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,2b74e95d-de9d-44e5-aefb-d1e48d9e35e6,Astra Rocket 3 | ELaNa 41,launch_failure,2022-02-10T20:00:00Z,,LL2 NET/T-0,Launch Failure,Space Launch Complex 46,Astra Rocket 3 | ELaNa 41,,,https://ll.thespacedevs.com/2.3.0/launches/2b74e95d-de9d-44e5-aefb-d1e48d9e35e6/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Failure,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,398e713f-5daa-4fb9-a70a-0b8654baf5d1,Falcon 9 Block 5 | Starlink Group 4-8,orbital_launch,2022-02-21T14:44:20Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink Group 4-8,,,https://ll.thespacedevs.com/2.3.0/launches/398e713f-5daa-4fb9-a70a-0b8654baf5d1/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,9ec0e690-09dd-4fa7-83aa-249c05700165,Atlas V 541 | GOES-T,orbital_launch,2022-03-01T21:38:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 41,Atlas V 541 | GOES-T,,,https://ll.thespacedevs.com/2.3.0/launches/9ec0e690-09dd-4fa7-83aa-249c05700165/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,861795c5-e694-4d3e-b22f-a356a31cd5d8,Falcon 9 Block 5 | Starlink Group 4-9,orbital_launch,2022-03-03T14:25:00Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink Group 4-9,,,https://ll.thespacedevs.com/2.3.0/launches/861795c5-e694-4d3e-b22f-a356a31cd5d8/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,d8c7fbe0-6a32-42dc-8c24-f1c632adc8b5,Falcon 9 Block 5 | Starlink Group 4-10,orbital_launch,2022-03-09T13:45:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink Group 4-10,,,https://ll.thespacedevs.com/2.3.0/launches/d8c7fbe0-6a32-42dc-8c24-f1c632adc8b5/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,72188aca-810d-40b9-887d-43040614dd2c,Falcon 9 Block 5 | Starlink Group 4-12,orbital_launch,2022-03-19T04:42:30Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink Group 4-12,,,https://ll.thespacedevs.com/2.3.0/launches/72188aca-810d-40b9-887d-43040614dd2c/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,335acce9-a35c-436c-9a22-a2505f20957f,Falcon 9 Block 5 | Transporter 4 (Dedicated SSO Rideshare),orbital_launch,2022-04-01T16:24:17Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Transporter 4 (Dedicated SSO Rideshare),,,https://ll.thespacedevs.com/2.3.0/launches/335acce9-a35c-436c-9a22-a2505f20957f/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,a3eeb03b-a209-4255-91b5-772dc0d2150e,Falcon 9 Block 5 | Axiom Space Mission 1,orbital_launch,2022-04-08T15:17:11Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Axiom Space Mission 1,,,https://ll.thespacedevs.com/2.3.0/launches/a3eeb03b-a209-4255-91b5-772dc0d2150e/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,2c5447d7-36c5-40fd-88de-47ed6b258bdb,Falcon 9 Block 5 | Starlink Group 4-14,orbital_launch,2022-04-21T17:51:40Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink Group 4-14,,,https://ll.thespacedevs.com/2.3.0/launches/2c5447d7-36c5-40fd-88de-47ed6b258bdb/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,d786d8fc-862b-45bf-8f7b-9ad862883f67,Falcon 9 Block 5 | Crew-4,orbital_launch,2022-04-27T07:52:55Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Crew-4,,,https://ll.thespacedevs.com/2.3.0/launches/d786d8fc-862b-45bf-8f7b-9ad862883f67/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,b79a9332-4c0c-42a2-a59b-aafcd5d4721d,Falcon 9 Block 5 | Starlink Group 4-16,orbital_launch,2022-04-29T21:27:10Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink Group 4-16,,,https://ll.thespacedevs.com/2.3.0/launches/b79a9332-4c0c-42a2-a59b-aafcd5d4721d/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,4f25c927-6a49-4472-814f-4f1a20d93604,Falcon 9 Block 5 | Starlink Group 4-17,orbital_launch,2022-05-06T09:42:00Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink Group 4-17,,,https://ll.thespacedevs.com/2.3.0/launches/4f25c927-6a49-4472-814f-4f1a20d93604/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,b418d984-a9d1-4fa3-953d-c684a079714c,Falcon 9 Block 5 | Starlink Group 4-15,orbital_launch,2022-05-14T20:40:50Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Starlink Group 4-15,,,https://ll.thespacedevs.com/2.3.0/launches/b418d984-a9d1-4fa3-953d-c684a079714c/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,27795b91-eb0e-43f1-898b-a23d9ff332db,Falcon 9 Block 5 | Starlink Group 4-18,orbital_launch,2022-05-18T10:59:40Z,,LL2 NET/T-0,Launch Successful,Launch Complex 39A,Falcon 9 Block 5 | Starlink Group 4-18,,,https://ll.thespacedevs.com/2.3.0/launches/27795b91-eb0e-43f1-898b-a23d9ff332db/?format=json,,actual_event_time,"Kennedy Space Center, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,f1bcfbf6-d00d-42d7-bc68-82252817a57e,Atlas V N22 | CST-100 Starliner Orbital Flight Test 2 (OFT-2),orbital_launch,2022-05-19T22:54:47Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 41,Atlas V N22 | CST-100 Starliner Orbital Flight Test 2 (OFT-2),,,https://ll.thespacedevs.com/2.3.0/launches/f1bcfbf6-d00d-42d7-bc68-82252817a57e/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,949421ac-3802-499b-b383-d8274de7e147,Falcon 9 Block 5 | Transporter 5 (Dedicated SSO Rideshare),orbital_launch,2022-05-25T18:35:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Transporter 5 (Dedicated SSO Rideshare),,,https://ll.thespacedevs.com/2.3.0/launches/949421ac-3802-499b-b383-d8274de7e147/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,62fb58f6-1d43-4b24-862f-6ac5bee5f723,Falcon 9 Block 5 | Nilesat-301,orbital_launch,2022-06-08T21:04:00Z,,LL2 NET/T-0,Launch Successful,Space Launch Complex 40,Falcon 9 Block 5 | Nilesat-301,,,https://ll.thespacedevs.com/2.3.0/launches/62fb58f6-1d43-4b24-862f-6ac5bee5f723/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Successful,2026-09-15T20:32:52.213460Z,launch_library_2,
launch_library_2,f4ffe15c-6009-4eaa-b60e-aef586c8cb5f,Astra Rocket 3 | TROPICS-1,launch_failure,2022-06-12T17:43:00Z,,LL2 NET/T-0,Launch Failure,Space Launch Complex 46,Astra Rocket 3 | TROPICS-1,,,https://ll.thespacedevs.com/2.3.0/launches/f4ffe15c-6009-4eaa-b60e-aef586c8cb5f/?format=json,,actual_event_time,"Cape Canaveral SFS, FL, USA",Launch Failure,2026-09-15T20:32:52.213460Z,launch_library_2,
