,sourcefile,outputfile,starttime,endtime,hours,npts,nRECS,Fs,numValidTimes,numTimeSkips,passed,SDS,miniseed
124,20220826\20hz\20hz_Sensors_20Hz31.csv,20220826.20hz.20hz_Sensors_20Hz31.csv,2022/07/26 16:00:00,2022/07/26 20:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
125,20220826\100hz\100hz_Sensors_100Hz31.csv,20220826.100hz.100hz_Sensors_100Hz31.csv,2022/07/26 16:00:00,2022/07/26 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
126,20220826\20hz\20hz_Sensors_1Sec31.csv,20220826.20hz.20hz_Sensors_1Sec31.csv,2022/07/26 16:00:01,2022/07/26 20:00:00,4.0,14400,14400.0,1.0,14400,2.0,True,False,True
127,20220826\100hz\100hz_Sensors_100Hz32.csv,20220826.100hz.100hz_Sensors_100Hz32.csv,2022/07/26 20:00:00,2022/07/27 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
128,20220826\20hz\20hz_Sensors_20Hz32.csv,20220826.20hz.20hz_Sensors_20Hz32.csv,2022/07/26 20:00:00,2022/07/27 00:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
129,20220826\Baro\100hz_Baro_Sensors32.csv,20220826.Baro.100hz_Baro_Sensors32.csv,2022/07/26 20:00:00,2022/07/27 00:00:00,4.0,1439996,1439996.0,100.000095368,1439996,2.0,True,True,True
130,20220826\20hz\20hz_Sensors_1Sec32.csv,20220826.20hz.20hz_Sensors_1Sec32.csv,2022/07/26 20:00:01,2022/07/27 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
131,20220826\20hz\20hz_Sensors_20Hz33.csv,20220826.20hz.20hz_Sensors_20Hz33.csv,2022/07/27 00:00:00,2022/07/27 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
132,20220826\Baro\100hz_Baro_Sensors33.csv,20220826.Baro.100hz_Baro_Sensors33.csv,2022/07/27 00:00:00,2022/07/27 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
133,20220826\100hz\100hz_Sensors_100Hz33.csv,20220826.100hz.100hz_Sensors_100Hz33.csv,2022/07/27 00:00:00,2022/07/27 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
134,20220826\20hz\20hz_Sensors_1Sec33.csv,20220826.20hz.20hz_Sensors_1Sec33.csv,2022/07/27 00:00:01,2022/07/27 04:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
137,20220826\100hz\100hz_Sensors_100Hz34.csv,20220826.100hz.100hz_Sensors_100Hz34.csv,2022/07/27 04:00:00,2022/07/27 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
135,20220826\20hz\20hz_Sensors_20Hz34.csv,20220826.20hz.20hz_Sensors_20Hz34.csv,2022/07/27 04:00:00,2022/07/27 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
136,20220826\Baro\100hz_Baro_Sensors34.csv,20220826.Baro.100hz_Baro_Sensors34.csv,2022/07/27 04:00:00,2022/07/27 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
138,20220826\20hz\20hz_Sensors_1Sec34.csv,20220826.20hz.20hz_Sensors_1Sec34.csv,2022/07/27 04:00:01,2022/07/27 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
139,20220826\Baro\100hz_Baro_Sensors35.csv,20220826.Baro.100hz_Baro_Sensors35.csv,2022/07/27 08:00:00,2022/07/27 12:00:00,4.0,1439993,1439993.0,100.000095368,1439993,4.0,True,True,True
140,20220826\100hz\100hz_Sensors_100Hz35.csv,20220826.100hz.100hz_Sensors_100Hz35.csv,2022/07/27 08:00:00,2022/07/27 12:00:00,4.0,1439208,1439208.0,100.000095368,1439208,8.0,True,False,True
141,20220826\20hz\20hz_Sensors_20Hz35.csv,20220826.20hz.20hz_Sensors_20Hz35.csv,2022/07/27 08:00:00,2022/07/27 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
142,20220826\20hz\20hz_Sensors_1Sec35.csv,20220826.20hz.20hz_Sensors_1Sec35.csv,2022/07/27 08:00:01,2022/07/27 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
143,20220826\Baro\100hz_Baro_Sensors36.csv,20220826.Baro.100hz_Baro_Sensors36.csv,2022/07/27 12:00:00,2022/07/27 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
144,20220826\20hz\20hz_Sensors_20Hz36.csv,20220826.20hz.20hz_Sensors_20Hz36.csv,2022/07/27 12:00:00,2022/07/27 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
145,20220826\100hz\100hz_Sensors_100Hz36.csv,20220826.100hz.100hz_Sensors_100Hz36.csv,2022/07/27 12:00:00,2022/07/27 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
146,20220826\20hz\20hz_Sensors_1Sec36.csv,20220826.20hz.20hz_Sensors_1Sec36.csv,2022/07/27 12:00:01,2022/07/27 16:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
147,20220826\100hz\100hz_Sensors_100Hz37.csv,20220826.100hz.100hz_Sensors_100Hz37.csv,2022/07/27 16:00:00,2022/07/27 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
148,20220826\20hz\20hz_Sensors_20Hz37.csv,20220826.20hz.20hz_Sensors_20Hz37.csv,2022/07/27 16:00:00,2022/07/27 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
149,20220826\Baro\100hz_Baro_Sensors37.csv,20220826.Baro.100hz_Baro_Sensors37.csv,2022/07/27 16:00:00,2022/07/27 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
150,20220826\20hz\20hz_Sensors_1Sec37.csv,20220826.20hz.20hz_Sensors_1Sec37.csv,2022/07/27 16:00:01,2022/07/27 20:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
152,20220826\20hz\20hz_Sensors_20Hz38.csv,20220826.20hz.20hz_Sensors_20Hz38.csv,2022/07/27 20:00:00,2022/07/28 00:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
153,20220826\Baro\100hz_Baro_Sensors38.csv,20220826.Baro.100hz_Baro_Sensors38.csv,2022/07/27 20:00:00,2022/07/28 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
151,20220826\100hz\100hz_Sensors_100Hz38.csv,20220826.100hz.100hz_Sensors_100Hz38.csv,2022/07/27 20:00:00,2022/07/28 00:00:00,4.0,1439802,1439802.0,100.000095368,1439802,2.0,True,False,True
154,20220826\20hz\20hz_Sensors_1Sec38.csv,20220826.20hz.20hz_Sensors_1Sec38.csv,2022/07/27 20:00:01,2022/07/28 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
155,20220826\100hz\100hz_Sensors_100Hz39.csv,20220826.100hz.100hz_Sensors_100Hz39.csv,2022/07/28 00:00:00,2022/07/28 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
156,20220826\20hz\20hz_Sensors_20Hz39.csv,20220826.20hz.20hz_Sensors_20Hz39.csv,2022/07/28 00:00:00,2022/07/28 04:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
157,20220826\Baro\100hz_Baro_Sensors39.csv,20220826.Baro.100hz_Baro_Sensors39.csv,2022/07/28 00:00:00,2022/07/28 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
158,20220826\20hz\20hz_Sensors_1Sec39.csv,20220826.20hz.20hz_Sensors_1Sec39.csv,2022/07/28 00:00:01,2022/07/28 04:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
161,20220826\20hz\20hz_Sensors_20Hz40.csv,20220826.20hz.20hz_Sensors_20Hz40.csv,2022/07/28 04:00:00,2022/07/28 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
159,20220826\100hz\100hz_Sensors_100Hz40.csv,20220826.100hz.100hz_Sensors_100Hz40.csv,2022/07/28 04:00:00,2022/07/28 08:00:00,4.0,1439901,1439901.0,100.000095368,1439901,1.0,True,False,True
160,20220826\Baro\100hz_Baro_Sensors40.csv,20220826.Baro.100hz_Baro_Sensors40.csv,2022/07/28 04:00:00,2022/07/28 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
162,20220826\20hz\20hz_Sensors_1Sec40.csv,20220826.20hz.20hz_Sensors_1Sec40.csv,2022/07/28 04:00:01,2022/07/28 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
163,20220826\100hz\100hz_Sensors_100Hz41.csv,20220826.100hz.100hz_Sensors_100Hz41.csv,2022/07/28 08:00:00,2022/07/28 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
164,20220826\20hz\20hz_Sensors_20Hz41.csv,20220826.20hz.20hz_Sensors_20Hz41.csv,2022/07/28 08:00:00,2022/07/28 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
165,20220826\Baro\100hz_Baro_Sensors41.csv,20220826.Baro.100hz_Baro_Sensors41.csv,2022/07/28 08:00:00,2022/07/28 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
166,20220826\20hz\20hz_Sensors_1Sec41.csv,20220826.20hz.20hz_Sensors_1Sec41.csv,2022/07/28 08:00:01,2022/07/28 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
168,20220826\20hz\20hz_Sensors_20Hz42.csv,20220826.20hz.20hz_Sensors_20Hz42.csv,2022/07/28 12:00:00,2022/07/28 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
167,20220826\Baro\100hz_Baro_Sensors42.csv,20220826.Baro.100hz_Baro_Sensors42.csv,2022/07/28 12:00:00,2022/07/28 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
169,20220826\100hz\100hz_Sensors_100Hz42.csv,20220826.100hz.100hz_Sensors_100Hz42.csv,2022/07/28 12:00:00,2022/07/28 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
170,20220826\20hz\20hz_Sensors_1Sec42.csv,20220826.20hz.20hz_Sensors_1Sec42.csv,2022/07/28 12:00:01,2022/07/28 16:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
171,20220826\20hz\20hz_Sensors_20Hz43.csv,20220826.20hz.20hz_Sensors_20Hz43.csv,2022/07/28 16:00:00,2022/07/28 20:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
172,20220826\100hz\100hz_Sensors_100Hz43.csv,20220826.100hz.100hz_Sensors_100Hz43.csv,2022/07/28 16:00:00,2022/07/28 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
173,20220826\Baro\100hz_Baro_Sensors43.csv,20220826.Baro.100hz_Baro_Sensors43.csv,2022/07/28 16:00:00,2022/07/28 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
174,20220826\20hz\20hz_Sensors_1Sec43.csv,20220826.20hz.20hz_Sensors_1Sec43.csv,2022/07/28 16:00:01,2022/07/28 20:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
175,20220826\100hz\100hz_Sensors_100Hz44.csv,20220826.100hz.100hz_Sensors_100Hz44.csv,2022/07/28 20:00:00,2022/07/29 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
176,20220826\Baro\100hz_Baro_Sensors44.csv,20220826.Baro.100hz_Baro_Sensors44.csv,2022/07/28 20:00:00,2022/07/29 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
177,20220826\20hz\20hz_Sensors_20Hz44.csv,20220826.20hz.20hz_Sensors_20Hz44.csv,2022/07/28 20:00:00,2022/07/29 00:00:00,4.0,287943,287943.0,20.0000190735,287943,3.0,True,False,True
178,20220826\20hz\20hz_Sensors_1Sec44.csv,20220826.20hz.20hz_Sensors_1Sec44.csv,2022/07/28 20:00:01,2022/07/29 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
181,20220826\20hz\20hz_Sensors_20Hz45.csv,20220826.20hz.20hz_Sensors_20Hz45.csv,2022/07/29 00:00:00,2022/07/29 04:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
179,20220826\100hz\100hz_Sensors_100Hz45.csv,20220826.100hz.100hz_Sensors_100Hz45.csv,2022/07/29 00:00:00,2022/07/29 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
180,20220826\Baro\100hz_Baro_Sensors45.csv,20220826.Baro.100hz_Baro_Sensors45.csv,2022/07/29 00:00:00,2022/07/29 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
182,20220826\20hz\20hz_Sensors_1Sec45.csv,20220826.20hz.20hz_Sensors_1Sec45.csv,2022/07/29 00:00:01,2022/07/29 04:00:00,4.0,14400,14400.0,1.0,14400,2.0,True,False,True
183,20220826\20hz\20hz_Sensors_20Hz46.csv,20220826.20hz.20hz_Sensors_20Hz46.csv,2022/07/29 04:00:00,2022/07/29 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
184,20220826\Baro\100hz_Baro_Sensors46.csv,20220826.Baro.100hz_Baro_Sensors46.csv,2022/07/29 04:00:00,2022/07/29 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
185,20220826\100hz\100hz_Sensors_100Hz46.csv,20220826.100hz.100hz_Sensors_100Hz46.csv,2022/07/29 04:00:00,2022/07/29 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
186,20220826\20hz\20hz_Sensors_1Sec46.csv,20220826.20hz.20hz_Sensors_1Sec46.csv,2022/07/29 04:00:01,2022/07/29 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
189,20220826\20hz\20hz_Sensors_20Hz47.csv,20220826.20hz.20hz_Sensors_20Hz47.csv,2022/07/29 08:00:00,2022/07/29 12:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
187,20220826\Baro\100hz_Baro_Sensors47.csv,20220826.Baro.100hz_Baro_Sensors47.csv,2022/07/29 08:00:00,2022/07/29 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
188,20220826\100hz\100hz_Sensors_100Hz47.csv,20220826.100hz.100hz_Sensors_100Hz47.csv,2022/07/29 08:00:00,2022/07/29 12:00:00,4.0,1439901,1439901.0,100.000095368,1439901,1.0,True,False,True
190,20220826\20hz\20hz_Sensors_1Sec47.csv,20220826.20hz.20hz_Sensors_1Sec47.csv,2022/07/29 08:00:01,2022/07/29 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
191,20220826\100hz\100hz_Sensors_100Hz48.csv,20220826.100hz.100hz_Sensors_100Hz48.csv,2022/07/29 12:00:00,2022/07/29 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
192,20220826\20hz\20hz_Sensors_20Hz48.csv,20220826.20hz.20hz_Sensors_20Hz48.csv,2022/07/29 12:00:00,2022/07/29 16:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
193,20220826\Baro\100hz_Baro_Sensors48.csv,20220826.Baro.100hz_Baro_Sensors48.csv,2022/07/29 12:00:00,2022/07/29 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
194,20220826\20hz\20hz_Sensors_1Sec48.csv,20220826.20hz.20hz_Sensors_1Sec48.csv,2022/07/29 12:00:01,2022/07/29 16:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
195,20220826\Baro\100hz_Baro_Sensors49.csv,20220826.Baro.100hz_Baro_Sensors49.csv,2022/07/29 16:00:00,2022/07/29 20:00:00,4.0,1439995,1439995.0,100.000095368,1439995,2.0,True,True,True
196,20220826\100hz\100hz_Sensors_100Hz49.csv,20220826.100hz.100hz_Sensors_100Hz49.csv,2022/07/29 16:00:00,2022/07/29 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
197,20220826\20hz\20hz_Sensors_20Hz49.csv,20220826.20hz.20hz_Sensors_20Hz49.csv,2022/07/29 16:00:00,2022/07/29 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
198,20220826\20hz\20hz_Sensors_1Sec49.csv,20220826.20hz.20hz_Sensors_1Sec49.csv,2022/07/29 16:00:01,2022/07/29 20:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
199,20220826\100hz\100hz_Sensors_100Hz50.csv,20220826.100hz.100hz_Sensors_100Hz50.csv,2022/07/29 20:00:00,2022/07/30 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
200,20220826\Baro\100hz_Baro_Sensors50.csv,20220826.Baro.100hz_Baro_Sensors50.csv,2022/07/29 20:00:00,2022/07/30 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
201,20220826\20hz\20hz_Sensors_20Hz50.csv,20220826.20hz.20hz_Sensors_20Hz50.csv,2022/07/29 20:00:00,2022/07/30 00:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
202,20220826\20hz\20hz_Sensors_1Sec50.csv,20220826.20hz.20hz_Sensors_1Sec50.csv,2022/07/29 20:00:01,2022/07/30 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
205,20220826\20hz\20hz_Sensors_20Hz51.csv,20220826.20hz.20hz_Sensors_20Hz51.csv,2022/07/30 00:00:00,2022/07/30 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
204,20220826\100hz\100hz_Sensors_100Hz51.csv,20220826.100hz.100hz_Sensors_100Hz51.csv,2022/07/30 00:00:00,2022/07/30 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
203,20220826\Baro\100hz_Baro_Sensors51.csv,20220826.Baro.100hz_Baro_Sensors51.csv,2022/07/30 00:00:00,2022/07/30 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
206,20220826\20hz\20hz_Sensors_1Sec51.csv,20220826.20hz.20hz_Sensors_1Sec51.csv,2022/07/30 00:00:01,2022/07/30 04:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
207,20220826\Baro\100hz_Baro_Sensors52.csv,20220826.Baro.100hz_Baro_Sensors52.csv,2022/07/30 04:00:00,2022/07/30 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
208,20220826\20hz\20hz_Sensors_20Hz52.csv,20220826.20hz.20hz_Sensors_20Hz52.csv,2022/07/30 04:00:00,2022/07/30 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
209,20220826\100hz\100hz_Sensors_100Hz52.csv,20220826.100hz.100hz_Sensors_100Hz52.csv,2022/07/30 04:00:00,2022/07/30 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
210,20220826\20hz\20hz_Sensors_1Sec52.csv,20220826.20hz.20hz_Sensors_1Sec52.csv,2022/07/30 04:00:01,2022/07/30 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
211,20220826\Baro\100hz_Baro_Sensors53.csv,20220826.Baro.100hz_Baro_Sensors53.csv,2022/07/30 08:00:00,2022/07/30 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
212,20220826\100hz\100hz_Sensors_100Hz53.csv,20220826.100hz.100hz_Sensors_100Hz53.csv,2022/07/30 08:00:00,2022/07/30 12:00:00,4.0,1439802,1439802.0,100.000095368,1439802,2.0,True,False,True
213,20220826\20hz\20hz_Sensors_20Hz53.csv,20220826.20hz.20hz_Sensors_20Hz53.csv,2022/07/30 08:00:00,2022/07/30 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
214,20220826\20hz\20hz_Sensors_1Sec53.csv,20220826.20hz.20hz_Sensors_1Sec53.csv,2022/07/30 08:00:01,2022/07/30 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
215,20220826\100hz\100hz_Sensors_100Hz54.csv,20220826.100hz.100hz_Sensors_100Hz54.csv,2022/07/30 12:00:00,2022/07/30 16:00:00,4.0,1439703,1439703.0,100.000095368,1439703,3.0,True,False,True
216,20220826\20hz\20hz_Sensors_20Hz54.csv,20220826.20hz.20hz_Sensors_20Hz54.csv,2022/07/30 12:00:00,2022/07/30 16:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
217,20220826\Baro\100hz_Baro_Sensors54.csv,20220826.Baro.100hz_Baro_Sensors54.csv,2022/07/30 12:00:00,2022/07/30 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
218,20220826\20hz\20hz_Sensors_1Sec54.csv,20220826.20hz.20hz_Sensors_1Sec54.csv,2022/07/30 12:00:01,2022/07/30 16:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
221,20220826\Baro\100hz_Baro_Sensors55.csv,20220826.Baro.100hz_Baro_Sensors55.csv,2022/07/30 16:00:00,2022/07/30 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
220,20220826\20hz\20hz_Sensors_20Hz55.csv,20220826.20hz.20hz_Sensors_20Hz55.csv,2022/07/30 16:00:00,2022/07/30 20:00:00,4.0,287942,287942.0,20.0000190735,287942,3.0,True,False,True
219,20220826\100hz\100hz_Sensors_100Hz55.csv,20220826.100hz.100hz_Sensors_100Hz55.csv,2022/07/30 16:00:00,2022/07/30 20:00:00,4.0,1439802,1439802.0,100.000095368,1439802,2.0,True,False,True
222,20220826\20hz\20hz_Sensors_1Sec55.csv,20220826.20hz.20hz_Sensors_1Sec55.csv,2022/07/30 16:00:01,2022/07/30 20:00:00,4.0,14399,14399.0,1.0,14399,2.0,True,True,True
223,20220826\100hz\100hz_Sensors_100Hz56.csv,20220826.100hz.100hz_Sensors_100Hz56.csv,2022/07/30 20:00:00,2022/07/31 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
224,20220826\Baro\100hz_Baro_Sensors56.csv,20220826.Baro.100hz_Baro_Sensors56.csv,2022/07/30 20:00:00,2022/07/31 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
225,20220826\20hz\20hz_Sensors_20Hz56.csv,20220826.20hz.20hz_Sensors_20Hz56.csv,2022/07/30 20:00:00,2022/07/31 00:00:00,4.0,287943,287943.0,20.0000190735,287943,3.0,True,False,True
226,20220826\20hz\20hz_Sensors_1Sec56.csv,20220826.20hz.20hz_Sensors_1Sec56.csv,2022/07/30 20:00:01,2022/07/31 00:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
227,20220826\Baro\100hz_Baro_Sensors57.csv,20220826.Baro.100hz_Baro_Sensors57.csv,2022/07/31 00:00:00,2022/07/31 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
228,20220826\100hz\100hz_Sensors_100Hz57.csv,20220826.100hz.100hz_Sensors_100Hz57.csv,2022/07/31 00:00:00,2022/07/31 04:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
229,20220826\20hz\20hz_Sensors_20Hz57.csv,20220826.20hz.20hz_Sensors_20Hz57.csv,2022/07/31 00:00:00,2022/07/31 04:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
230,20220826\20hz\20hz_Sensors_1Sec57.csv,20220826.20hz.20hz_Sensors_1Sec57.csv,2022/07/31 00:00:01,2022/07/31 04:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
231,20220826\20hz\20hz_Sensors_20Hz58.csv,20220826.20hz.20hz_Sensors_20Hz58.csv,2022/07/31 04:00:00,2022/07/31 08:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
232,20220826\Baro\100hz_Baro_Sensors58.csv,20220826.Baro.100hz_Baro_Sensors58.csv,2022/07/31 04:00:00,2022/07/31 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
233,20220826\100hz\100hz_Sensors_100Hz58.csv,20220826.100hz.100hz_Sensors_100Hz58.csv,2022/07/31 04:00:00,2022/07/31 08:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
234,20220826\20hz\20hz_Sensors_1Sec58.csv,20220826.20hz.20hz_Sensors_1Sec58.csv,2022/07/31 04:00:01,2022/07/31 08:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
236,20220826\20hz\20hz_Sensors_20Hz59.csv,20220826.20hz.20hz_Sensors_20Hz59.csv,2022/07/31 08:00:00,2022/07/31 12:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
237,20220826\Baro\100hz_Baro_Sensors59.csv,20220826.Baro.100hz_Baro_Sensors59.csv,2022/07/31 08:00:00,2022/07/31 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
235,20220826\100hz\100hz_Sensors_100Hz59.csv,20220826.100hz.100hz_Sensors_100Hz59.csv,2022/07/31 08:00:00,2022/07/31 12:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
238,20220826\20hz\20hz_Sensors_1Sec59.csv,20220826.20hz.20hz_Sensors_1Sec59.csv,2022/07/31 08:00:01,2022/07/31 12:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
239,20220826\Baro\100hz_Baro_Sensors60.csv,20220826.Baro.100hz_Baro_Sensors60.csv,2022/07/31 12:00:00,2022/07/31 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
240,20220826\20hz\20hz_Sensors_20Hz60.csv,20220826.20hz.20hz_Sensors_20Hz60.csv,2022/07/31 12:00:00,2022/07/31 16:00:00,4.0,287962,287962.0,20.0000190735,287962,2.0,True,False,True
241,20220826\100hz\100hz_Sensors_100Hz60.csv,20220826.100hz.100hz_Sensors_100Hz60.csv,2022/07/31 12:00:00,2022/07/31 16:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
242,20220826\20hz\20hz_Sensors_1Sec60.csv,20220826.20hz.20hz_Sensors_1Sec60.csv,2022/07/31 12:00:01,2022/07/31 16:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,False,True
243,20220826\100hz\100hz_Sensors_100Hz61.csv,20220826.100hz.100hz_Sensors_100Hz61.csv,2022/07/31 16:00:00,2022/07/31 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
244,20220826\20hz\20hz_Sensors_20Hz61.csv,20220826.20hz.20hz_Sensors_20Hz61.csv,2022/07/31 16:00:00,2022/07/31 20:00:00,4.0,288000,288000.0,20.0000190735,288000,0.0,True,True,True
245,20220826\Baro\100hz_Baro_Sensors61.csv,20220826.Baro.100hz_Baro_Sensors61.csv,2022/07/31 16:00:00,2022/07/31 20:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
246,20220826\20hz\20hz_Sensors_1Sec61.csv,20220826.20hz.20hz_Sensors_1Sec61.csv,2022/07/31 16:00:01,2022/07/31 20:00:00,4.0,14400,14400.0,1.0,14400,0.0,True,True,True
247,20220826\Baro\100hz_Baro_Sensors62.csv,20220826.Baro.100hz_Baro_Sensors62.csv,2022/07/31 20:00:00,2022/08/01 00:00:00,4.0,1440000,1440000.0,100.000095368,1440000,0.0,True,True,True
